chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,LABEL
0.41131926,0.020565148,2856.787047080061,3526.4528986422692,5390.120461590052,0.06423164243764501,-394.0235,136.50467,-9.580041,24.732153,-11.183402,19.18597,-13.572129,-11.1606865,-20.189295,-5.6698475,-13.037025,-9.153349,-4.6779747,-3.11252,-3.504453,-8.404497,-2.1396546,-4.484865,-3.7568028,-9.829953,REAL
0.43049824,0.020419164,2670.660928882077,3463.629145195083,5054.457294083527,0.057998975855568444,-407.93478,143.04646,-10.621022,18.992994,-7.0911465,11.557031,-11.761886,-8.217243,-19.208364,-7.8868375,-12.767015,-10.900073,-3.3638935,-4.806914,-3.7811668,-7.8377104,-2.4102578,-4.384265,-4.456202,-8.215292,REAL
0.43558982,0.018627323,2610.3523656876328,3425.766840441481,4984.137146987384,0.0556147812137471,-409.8837,145.5176,-12.202228,22.894432,-5.985405,11.489425,-12.114287,-8.343857,-21.457151,-6.4635477,-11.449627,-10.482912,-3.1034648,-3.5736234,-3.2341657,-8.025271,-1.885325,-4.7225637,-4.494345,-8.739805,REAL
0.46913067,0.014711834,2981.6238607744917,3577.717611111318,5719.613442122245,0.07071184835411833,-416.74136,133.84694,-15.341467,26.89053,-7.1514363,15.272207,-9.536161,-7.2773623,-19.904383,-4.7445593,-11.696954,-8.901586,-3.9587379,-4.83786,-4.528381,-8.869389,-2.21141,-4.306671,-3.1750627,-9.456719,REAL
0.47246435,0.012876763,3038.1666671261287,3558.6709511889408,5715.566598843532,0.07509108541183294,-425.9279,132.89928,-17.34834,30.910013,-5.535955,18.125813,-7.7768245,-4.2411823,-18.155983,-5.525081,-11.584073,-8.836391,-4.700576,-6.3123956,-3.6320317,-8.395604,-2.3108609,-4.1293616,-1.7763987,-9.30503,REAL
0.44850492,0.016715745,2659.10490722587,3376.6911085931674,4993.155112565255,0.06077005691705337,-416.33127,144.9183,-16.624352,28.95041,-4.9345818,13.93416,-8.17282,-5.5797343,-19.157797,-6.9957952,-12.758463,-10.229334,-3.7785196,-3.246091,-2.1405735,-6.939923,-2.7997048,-3.9894834,-0.3836442,-9.698253,REAL
0.42603654,0.020866837,2638.8265543693547,3340.815371038639,4955.034848100348,0.06064430466937355,-398.84525,143.51527,-11.369443,27.385382,-3.838719,13.12682,-9.737971,-6.5765753,-20.608871,-7.2349167,-14.499705,-12.138167,-3.9581404,-3.304992,-3.4883628,-6.7026153,-2.3444965,-4.374227,-0.87997925,-9.248636,REAL
0.4831894,0.015033633,4615.640619438203,3961.299810951863,8642.733276083962,0.13527769721577726,-379.67654,85.557755,-37.40007,32.32015,-22.63198,11.160944,-16.981138,-1.4245147,-17.121452,-3.3601937,-11.02518,-4.358494,-4.8772116,-5.928485,-4.247526,-8.939301,-4.4530005,-7.242069,-4.2712197,-10.938531,REAL
0.43171716,0.018886428,4798.439466336741,3922.3515027633234,8780.57575270084,0.14237137017836426,-377.66666,76.655815,-42.181023,41.590992,-25.049017,13.069356,-22.62471,4.024015,-20.398718,-2.169333,-15.352986,-4.3045373,-6.222126,-10.046127,-4.5363708,-12.098629,-6.214136,-8.513197,-3.301719,-13.370894,REAL
0.39067695,0.01761099,4659.236702971439,3943.6608293212244,8580.232029890516,0.1325032174448956,-389.01608,78.28025,-34.139183,46.043957,-17.515305,8.246932,-26.460964,5.0272083,-21.879513,-3.6874297,-13.198108,-2.2751865,-5.5295067,-10.508669,-4.142663,-11.617511,-7.5764246,-10.514051,-6.5302286,-15.937917,REAL
0.41303232,0.017841948,4343.586964137757,3963.591744263921,8292.431527334687,0.11885456695910673,-382.36478,86.72771,-25.788988,39.074,-13.886897,7.4560604,-20.994926,3.1954844,-17.746078,-5.642904,-7.9462595,-2.9823856,-7.94386,-7.849233,-4.31513,-10.611642,-7.455275,-10.80036,-9.335523,-15.35761,REAL
0.3983209,0.022612052,4224.406298768121,3967.769825422487,8123.288466592952,0.11291305648201856,-378.30975,94.126976,-28.282734,32.96351,-12.398589,5.832584,-24.117565,2.908593,-17.407637,-7.2590938,-8.39558,-3.7016137,-9.06891,-4.8988776,-5.4491763,-14.17208,-6.819182,-10.249053,-9.147138,-14.636422,REAL
0.40560228,0.023988903,3849.537881924705,3881.6740981948865,7348.967472085267,0.09511911343532482,-377.46048,106.17876,-17.472866,32.684,-13.2546215,11.493477,-22.99386,2.6739519,-16.311743,-3.6881568,-9.3069315,-2.7280354,-4.352384,-2.3436737,-3.1006563,-11.766325,-3.093319,-7.5598936,-7.2066483,-12.519226,REAL
0.45315078,0.023935588,3754.59352210734,3802.63176095196,7153.769735172564,0.09493388377320186,-366.54654,104.85749,-15.345814,33.37891,-12.729619,12.578874,-17.561068,3.6566935,-11.764324,-1.8581856,-6.768281,-1.3359194,-4.568733,-4.216582,-2.0818913,-10.672427,-3.5269082,-6.4902887,-7.6229467,-12.160558,REAL
0.45570302,0.019775292,4147.583576478206,3955.8429696420258,7970.207876395737,0.1135231248187355,-384.65488,93.64936,-18.2243,36.03607,-9.440159,10.8620615,-22.150291,1.0140865,-11.406703,-1.2010124,-8.0368185,-3.6287937,-6.5988765,-6.2220993,-4.954114,-12.639098,-5.7875676,-10.109846,-9.330211,-13.089724,REAL
0.42144236,0.01895912,4337.885809858647,4031.968371310416,8287.385463493329,0.12109431645156613,-404.29,86.91552,-20.271517,40.15669,-11.0275,11.88519,-25.979843,1.0282414,-13.258084,-2.0669215,-14.003088,-6.1775675,-6.400682,-5.5193853,-6.1299276,-13.400919,-5.2007475,-10.717032,-8.93468,-13.171027,REAL
0.43698213,0.018092204,4928.354739207654,4078.6054564676874,9037.974969638197,0.15062287014211137,-415.6025,70.68603,-27.566954,42.80863,-11.675319,6.996427,-25.163445,1.1190236,-12.945706,-3.7297554,-13.57387,-4.7200427,-7.261713,-4.7080984,-4.990949,-12.358403,-4.846119,-10.324016,-8.358714,-12.353584,REAL
0.45515233,0.01756335,4760.758124720041,4003.1000042234573,8723.845005256671,0.1434051442865429,-400.34796,80.4073,-29.16909,41.37849,-13.67807,2.6158283,-26.527502,2.0309234,-13.809638,0.09059083,-9.454903,-2.8795884,-5.963607,-5.2672367,-5.061231,-11.031755,-4.3532343,-10.924346,-7.8876452,-11.636527,REAL
0.44314694,0.017073741,4495.629848241954,3910.0827273323116,8239.997428309889,0.13284308838457076,-394.7774,88.82473,-29.184566,42.995,-15.876432,6.00657,-26.002573,4.2818,-16.01227,2.0895889,-10.346379,-4.317815,-5.8350945,-5.7370825,-5.2572627,-12.669435,-4.5992217,-11.846668,-6.4260445,-12.02747,REAL
0.43428585,0.012955611,4708.335412661952,4069.6541229862787,8691.819986223898,0.14087027352813225,-416.07324,84.894615,-23.03547,44.075127,-15.624053,10.774885,-24.756933,4.208058,-16.275932,0.74960417,-12.190932,-5.749134,-6.141009,-5.636712,-2.266,-14.041022,-3.7999249,-13.307212,-4.9813876,-13.209208,REAL
0.4462605,0.014036424,4873.725312277584,4164.097502411188,9040.997611840197,0.15123010622099767,-422.263,80.67548,-19.612646,42.82501,-15.331471,10.087188,-24.800894,1.4549714,-15.820486,1.0937663,-12.193953,-4.543132,-6.6646132,-4.253571,-2.6918628,-12.666934,-4.6068454,-11.684797,-6.364048,-11.652693,REAL
0.4508187,0.0145882815,4851.182998397645,4074.8833524752763,8947.395625634426,0.15643069804959397,-418.03516,78.937645,-23.086817,42.79991,-17.959572,12.369868,-23.82447,-1.6214706,-16.213238,1.517762,-12.223754,-5.435092,-5.833806,-5.4931197,-4.4311924,-11.91229,-4.741948,-11.456752,-5.376386,-11.393637,REAL
0.41485548,0.015746752,4419.464547720009,3911.91703756433,8231.928722266532,0.13137824463457076,-401.5079,86.71204,-21.608904,46.63709,-21.926178,15.332217,-22.647688,0.51770306,-18.699602,1.933991,-13.754253,-7.508056,-5.4463854,-8.441745,-4.4924555,-12.960581,-4.5426607,-13.24253,-3.8443487,-14.631079,REAL
0.40787506,0.016679274,4705.781638942597,4020.971565463493,8798.63666437065,0.14166840378480278,-401.79492,78.717064,-23.689533,45.099712,-24.547668,12.111099,-24.50139,2.4688425,-18.058384,1.4712954,-13.749274,-5.240326,-8.729029,-9.26006,-4.4981637,-12.174309,-5.23624,-12.665425,-4.3943515,-13.501457,REAL
0.42931303,0.015288404,4993.453194619951,4120.702148285616,9323.002635132685,0.15569544391676335,-409.2302,70.29221,-25.354507,43.106174,-22.740751,7.193251,-27.593414,0.13509955,-18.483461,-1.5770956,-12.386417,-4.7257886,-9.270892,-7.1065392,-5.7716713,-11.401277,-4.2926083,-11.013712,-5.5341444,-11.384862,REAL
0.45486504,0.012399934,4985.829660983856,4243.912852109005,9357.550686086137,0.15537369942720416,-426.5282,74.56009,-17.944767,42.077217,-16.507229,8.302735,-24.494843,-1.1657678,-21.742985,-1.6925526,-10.864274,-5.515071,-7.4251842,-4.6158895,-4.334501,-9.9658785,-4.0497136,-11.145666,-4.6553664,-12.214068,REAL
0.44521978,0.013055488,4841.52563257473,4220.026583273946,9110.018772204901,0.14850094257540603,-422.07126,81.89367,-14.295116,40.32684,-19.397158,15.517618,-23.625864,-2.55888,-26.480568,0.11204601,-10.120678,-4.7845592,-6.3254566,-7.3578796,-0.73658955,-8.687978,-4.3932605,-12.261739,-3.1414127,-13.109731,REAL
0.46552143,0.012170393,4970.183655008472,4268.037956449934,9418.977770174739,0.15423003371519722,-421.4752,81.71249,-11.306709,39.80958,-24.974745,15.038373,-23.346605,-1.876969,-24.588806,-0.07159516,-11.811727,-3.624755,-5.207225,-8.644468,-1.8740929,-9.375328,-4.170915,-12.4949,-4.0087056,-12.949319,REAL
0.46786368,0.015301917,4885.785598113539,4147.715726233653,9207.967367858178,0.1507956378697796,-407.31766,80.0219,-18.211159,43.84674,-21.11552,8.152372,-24.083624,-1.610281,-20.508053,-2.689867,-12.860147,-5.210165,-6.960245,-5.360449,-4.586356,-11.077734,-3.9277053,-10.56762,-7.016924,-12.807166,REAL
0.42418963,0.021141406,4562.923219845594,3790.507014291563,8256.75935324826,0.13865714725928074,-375.21637,78.36418,-31.516045,56.011017,-17.118704,9.551894,-27.047234,-0.7338392,-21.319143,-2.3124912,-13.314038,-7.2679815,-8.655311,-4.886519,-4.923255,-12.521756,-2.9296472,-10.427944,-7.695809,-14.052451,REAL
0.43364412,0.01784046,4663.696947096194,3970.779616300036,8485.705764664299,0.14392118166328308,-392.80243,80.70863,-29.057299,48.86803,-13.460424,12.3231735,-25.332035,1.3909056,-22.55727,-0.31344363,-12.232402,-5.545094,-6.293476,-5.1768303,-4.859881,-12.421862,-2.7862113,-10.814254,-6.2060843,-13.9984455,REAL
0.43760777,0.014284904,4745.217705469197,4209.31354901559,8949.04433956279,0.14101075351653133,-414.8564,84.901054,-22.251831,41.304802,-10.688234,10.42269,-26.105423,-1.3323425,-23.408373,-1.7365841,-11.796107,-5.9774437,-5.2477794,-3.5788825,-3.3504624,-10.489609,-3.6347384,-9.932742,-5.741542,-13.234239,REAL
0.47820738,0.0128753465,4740.457377081955,4098.236272887886,8989.287947723318,0.14057175355278423,-389.39392,83.84772,-41.89318,31.459578,-21.928045,6.1986637,-23.212822,-3.2824469,-21.24718,-2.226715,-11.654948,-6.453157,-7.9598627,-6.0194116,-2.4976244,-7.2493157,-4.242541,-9.356894,-3.593348,-11.220461,REAL
0.45196137,0.017814461,4281.309400441549,3707.789267566152,7794.819687137471,0.1267492024361949,-354.3307,88.14822,-50.42046,30.310217,-24.991756,6.860818,-22.732086,-3.7721162,-21.125092,-2.7836702,-11.204131,-4.7940044,-8.474283,-7.981357,-2.9515626,-7.8942943,-3.805453,-8.486417,-3.8315415,-12.318028,REAL
0.37840185,0.020447198,3992.1893210245744,3708.6455427738642,7365.204806228248,0.10723211372534802,-365.04037,91.57894,-28.382612,43.13416,-15.50789,7.9902015,-27.603134,-0.5674199,-19.693472,-3.7228565,-12.63957,-4.480935,-6.811016,-6.4095993,-2.9058042,-11.201387,-5.6968417,-9.467962,-8.103529,-15.226429,REAL
0.42111427,0.017507,4618.0836874416345,3901.734234252751,8417.583902805975,0.13940542977813225,-386.2338,83.38696,-28.010574,50.603413,-18.54143,9.546633,-29.89012,4.138424,-18.918917,0.010976415,-13.524921,-6.578101,-6.1445885,-5.408424,-2.6666179,-12.743092,-6.1422415,-12.458666,-5.933945,-15.487263,REAL
0.45322573,0.014826784,4997.407128969497,4052.8358858340175,9137.09764945258,0.1584161107888631,-401.24963,74.75062,-28.807833,49.913765,-14.042853,10.427483,-27.262928,2.7812653,-17.33705,1.3693194,-11.589018,-7.0003014,-7.731868,-3.6905203,-4.635128,-12.497225,-5.6625733,-11.492725,-5.9543295,-13.855804,REAL
0.42064637,0.017509164,4609.426886431506,3885.836463261031,8445.612039588166,0.13733108414298145,-387.1567,77.5896,-27.509766,49.02834,-12.436487,10.744569,-27.59427,-1.909226,-17.352283,-1.0240033,-9.719065,-5.2101398,-9.570909,-4.741932,-4.0604696,-12.215033,-5.376482,-10.328344,-8.340054,-13.908205,REAL
0.39572045,0.01978599,4239.172245769177,3753.9733982502003,7693.448761057135,0.1195212804524362,-375.47046,86.69692,-25.237566,47.468323,-13.058501,11.828025,-30.080986,-3.6624284,-19.980679,-1.7762375,-10.662048,-4.706746,-9.729227,-6.6204753,-1.9397033,-11.621337,-4.9845157,-9.835125,-8.109466,-13.535613,REAL
0.42395812,0.017074864,4345.863381800944,3993.0118957984882,8178.520383193156,0.12593804379350348,-388.7822,88.69642,-22.646723,41.30301,-12.318355,12.218117,-27.808275,0.5647305,-19.266024,0.38944367,-13.299881,-5.734165,-6.7974367,-6.841456,-3.2416453,-11.285793,-3.6370046,-9.546687,-7.3525777,-12.874438,REAL
0.4362316,0.017165916,4407.808192257865,3916.989140159936,8183.291661379785,0.13334383156902552,-384.7453,86.0977,-26.331114,42.221504,-15.737975,10.355004,-26.120386,-0.7611002,-19.516811,0.901103,-13.320826,-4.6126213,-5.28103,-6.554171,-4.0571356,-9.3329525,-3.6269286,-10.870381,-6.9925966,-13.05461,REAL
0.43360925,0.017250212,4638.50182420453,3945.1470111273943,8545.33425174014,0.14201677149796985,-389.51654,82.66747,-20.58822,43.005165,-21.82632,10.435241,-26.316795,-0.6644426,-19.815577,0.50043994,-14.258775,-4.0439672,-4.830901,-6.8400717,-2.8130686,-9.157298,-5.467477,-11.459071,-6.217188,-13.730213,REAL
0.45350885,0.014391966,5089.381241451476,4220.907779695355,9611.22780642764,0.1585214707801624,-413.75073,73.012955,-20.11736,46.43151,-22.44207,10.315816,-26.2598,4.450776,-19.395609,-0.19922611,-15.579632,-5.8227005,-5.3696322,-8.056396,-4.9066114,-10.490187,-3.9782329,-13.755757,-4.747677,-13.837063,REAL
0.4200096,0.015410361,4626.503841589795,4037.3157874346502,8788.24477051914,0.13500466756090487,-398.99557,81.183754,-27.086256,44.15604,-23.894724,11.25597,-26.65784,2.795465,-19.058271,-0.40122998,-13.2852745,-6.217559,-6.419612,-9.421024,-6.821257,-11.522535,-2.7344627,-15.204402,-6.024474,-14.710803,REAL
0.398668,0.016937835,4345.590217483514,3957.0715288070414,8279.391698992169,0.12100764936194895,-386.59756,90.83743,-30.02821,35.187504,-26.164284,15.516012,-25.996965,1.7315375,-18.951939,1.8734759,-11.041859,-4.7520576,-6.176,-9.912512,-6.395391,-13.806147,-3.5174954,-14.66992,-7.022084,-15.12558,REAL
0.4402081,0.0129390955,4702.0240785970955,4221.0351079336015,9062.455873423,0.13775762217227377,-409.76898,85.82404,-23.965113,37.728085,-21.439432,13.597404,-23.69857,3.1413388,-18.273531,2.131593,-12.036441,-4.457136,-6.110657,-9.21804,-5.3364596,-13.650848,-3.2890568,-14.458413,-4.700621,-13.911799,REAL
0.46340656,0.01050314,4975.079865447757,4309.596541320472,9552.173871175319,0.15544450587296985,-421.99268,81.779884,-18.137297,41.277527,-23.073011,9.698799,-23.30812,2.2414267,-17.763653,2.3294156,-12.910367,-3.180093,-4.9249945,-7.703852,-3.7249162,-11.266523,-2.487387,-13.257162,-3.4974713,-13.661605,REAL
0.44186282,0.014383694,4592.66357731203,4160.000656224804,8923.789039841937,0.13647800808439675,-402.03778,90.29557,-23.3564,32.144226,-20.227924,2.9424706,-23.549576,0.49935237,-21.349516,-2.1954942,-10.193254,-1.1324561,-4.887865,-5.665188,-5.8219485,-10.653718,-5.6146894,-10.644393,-5.8302765,-13.807491,REAL
0.4234992,0.018107228,4510.611179024023,3943.690433548021,8505.190565635876,0.1310678291763341,-388.4001,82.17664,-28.446505,43.486275,-19.883741,5.9592166,-25.602968,-0.722719,-23.783073,-3.0943403,-13.109699,-4.819447,-6.3952603,-6.3064528,-5.7368636,-10.838146,-5.8846207,-11.227179,-6.350187,-14.408241,REAL
0.42886454,0.015988423,4816.4140160647685,4060.071378015,9059.383270192866,0.14688202399941996,-398.47263,72.71888,-21.88148,50.0828,-21.733885,12.379092,-25.724794,0.4779571,-22.072063,0.72786975,-14.587489,-7.144928,-8.0185585,-7.4944263,-4.048025,-11.008712,-4.5414567,-11.790456,-5.8751836,-13.846384,REAL
0.44880813,0.014267908,4906.864879656038,4251.387621387119,9487.199554089328,0.15576171875,-406.2458,76.09407,-19.80541,35.882412,-21.101414,9.088242,-21.680775,1.6011436,-19.512516,2.1519048,-11.752431,-4.671204,-7.0253873,-8.184535,-5.558,-11.308159,-5.4347754,-11.856801,-5.367793,-13.130622,REAL
0.44550103,0.015833082,4913.907610930578,4189.689641713971,9389.026133809455,0.154513825949826,-402.38635,76.391815,-24.780573,35.068542,-21.514034,7.295146,-23.32538,0.9110522,-16.431934,2.9400625,-11.853586,-3.3469105,-6.551265,-9.104862,-5.862914,-11.250198,-5.7800584,-11.738706,-5.909183,-13.010584,REAL
0.4467107,0.014486709,4714.158948843522,4183.787758639181,9018.714993293213,0.1422416527697216,-405.08804,87.39982,-20.948145,35.89372,-23.719591,9.922295,-25.231506,2.7643867,-17.456715,3.510897,-11.2074375,-3.2816708,-7.0089297,-8.6563635,-4.0955915,-11.252973,-5.8582435,-12.169755,-5.3271723,-14.35308,REAL
0.45112538,0.013085934,4637.271643962086,4169.390687863134,8837.581285799739,0.14078983740574247,-403.82645,91.30041,-18.61505,35.44717,-22.51463,8.74789,-27.27239,2.1486113,-18.168526,3.3597658,-9.860374,-1.8023518,-6.091242,-6.667526,-3.5275538,-11.757836,-6.2452283,-12.738234,-5.6463513,-14.431988,REAL
0.4658904,0.013388171,4925.894360631525,4260.626589043656,9285.90657174449,0.15444075369779584,-418.86108,84.03172,-21.25946,41.126865,-16.458158,9.206108,-29.689838,-0.5607934,-18.5718,0.32643953,-11.580745,-4.2243867,-6.048343,-5.418158,-3.4073827,-13.621375,-3.744626,-13.035068,-6.1050215,-13.109059,REAL
0.40801695,0.01574801,4603.515401162521,4162.629156418051,8829.112891531322,0.1310094846650232,-412.4119,85.68458,-24.084814,41.540394,-16.265705,10.422872,-29.898079,-2.6476026,-19.883532,-1.3235137,-12.420984,-5.6112895,-8.42595,-7.491488,-3.735016,-14.525545,-5.255343,-11.738276,-7.6020656,-16.162045,REAL
0.3856952,0.017356342,4128.06296839272,3962.6602588740134,8017.795755691705,0.10738052403567286,-390.09937,95.3257,-26.198843,41.43865,-20.589092,8.418072,-28.771877,2.1911907,-18.582394,-0.6542726,-12.696681,-4.1179256,-8.666459,-9.494966,-3.2960165,-15.228083,-7.5268955,-11.786269,-6.5443406,-19.665726,REAL
0.48112452,0.011535252,4962.017742928418,4304.567951153166,9359.723990809889,0.15734891603828308,-424.56845,83.11784,-17.25928,40.300297,-19.840456,10.037216,-22.210295,4.6775174,-18.850683,0.36964187,-12.819306,-4.538065,-5.6212807,-7.23388,-3.299567,-12.610916,-5.463751,-12.340442,-3.4732351,-15.310071,REAL
0.50977486,0.010546738,5367.2317580576,4339.870047587959,9905.92293086572,0.17831102269431554,-428.93948,70.50462,-17.688644,43.85709,-19.694874,9.481619,-21.117758,2.360584,-17.287365,3.1010754,-11.90274,-4.408534,-5.295816,-5.3720713,-4.654779,-11.133404,-5.5463777,-11.698274,-4.5996237,-12.928271,REAL
0.48047352,0.013306286,5027.2250522735285,4234.76805869501,9445.98170588022,0.1542051098462877,-417.92422,75.411606,-21.881248,44.716503,-19.186327,7.73084,-22.004766,2.2148583,-16.936386,0.7002549,-13.140485,-4.5945883,-7.043867,-7.331407,-4.39578,-11.956111,-6.6698947,-12.1445675,-6.178005,-13.730709,REAL
0.42842928,0.016682338,4544.0185870727955,4167.106950289069,8875.301862039589,0.12542370577146172,-400.61746,84.19743,-23.46582,39.871834,-18.113049,9.730319,-23.42725,5.5789,-18.847044,-1.1985201,-13.514652,-6.8379054,-8.247768,-7.976753,-5.4619412,-13.262014,-6.6705017,-11.689582,-7.2723613,-15.0924015,REAL
0.427579,0.018715613,4482.969489394567,3996.0319340414003,8563.095397241153,0.13203136329031323,-380.83203,84.77577,-27.798115,40.282917,-20.118067,13.53254,-26.45796,5.3549566,-18.064785,2.6558428,-13.082749,-6.9759293,-7.1144423,-8.728291,-6.1548414,-13.290771,-6.0421915,-11.443945,-7.2213974,-15.366634,REAL
0.43046933,0.0152789755,4841.532117721253,4066.387078637217,9038.874268144576,0.14935288573085848,-394.4033,77.307014,-26.898766,45.826347,-14.95602,14.365256,-27.529379,2.156802,-18.04294,4.549477,-13.126507,-6.735177,-5.0302534,-7.5177226,-3.2249465,-10.917095,-6.385236,-11.34412,-5.7939615,-14.216783,REAL
0.42929047,0.01467355,4695.25885908294,4057.494511182463,8776.079260168939,0.1393096994634571,-395.59027,83.32365,-31.5988,48.163048,-13.95483,10.618922,-28.244312,4.9441137,-16.208729,4.769817,-13.355902,-6.9577374,-5.348285,-8.277985,-2.198282,-12.203263,-4.5685353,-13.7551775,-3.5243058,-15.469948,REAL
0.43131122,0.015003797,4418.239085476985,4019.216637811618,8346.939009026972,0.12675713275812064,-390.2893,90.37341,-41.69937,24.251495,-22.714123,3.1500072,-23.977446,-0.75134987,-15.841377,-1.5561718,-13.133586,-3.4230623,-7.9860687,-9.257693,-2.7676585,-8.101384,-5.624175,-10.78562,-4.1858373,-11.273321,REAL
0.43771303,0.011429827,4684.42140843586,4231.5839286860155,8997.031907083816,0.13139750398781902,-423.5423,81.62285,-36.92524,22.026386,-21.846655,4.7564983,-19.187912,-3.6830785,-17.24395,-7.164187,-12.419459,-3.2255604,-7.6060023,-8.092764,-2.5521019,-7.826479,-5.337483,-9.017407,-6.024671,-12.049668,REAL
0.49819416,0.007262571,5510.2341790445325,4534.573937254013,10367.088201040458,0.1786033117024362,-456.1652,70.0723,-22.704548,36.442062,-16.876783,12.001314,-19.963192,0.95192134,-16.653189,-1.8172048,-10.495781,-3.2857556,-6.343457,-8.64038,-3.3368597,-12.069268,-4.2256575,-11.378814,-4.673054,-15.090478,REAL
0.43715653,0.01563801,4740.151557417536,4104.777592537764,8816.697576040458,0.14642433113399073,-404.7021,83.06914,-32.59298,36.969334,-15.938282,11.7075815,-28.426298,1.5561707,-19.017302,-1.7380455,-12.557303,-3.64128,-8.6052475,-8.894572,-3.0043266,-14.17229,-5.941071,-9.237282,-6.58774,-15.831922,REAL
0.37803164,0.019116316,4208.817437085526,3866.9570368936756,7944.353044337297,0.11528195693155452,-379.10587,88.927185,-38.462463,39.684967,-17.86143,10.064809,-29.923506,0.8334141,-21.032555,-3.0557263,-14.903137,-5.2807593,-9.879967,-8.978808,-2.9480808,-13.153495,-3.48709,-8.199273,-6.287693,-15.382872,REAL
